feature_family,feature_subset_mask,feature_subset_size,feature_subset_members,row_count,signature_count,feasible,inclusion_minimal_feasible,mixed_role_signature_count,cross_seed_signature_count,seed184_to_seed185_seen,seed184_to_seed185_unseen,seed184_to_seed185_incompatible,seed184_to_seed185_full_pass,seed185_to_seed184_seen,seed185_to_seed184_unseen,seed185_to_seed184_incompatible,seed185_to_seed184_full_pass,pooled_full_pass,bidirectional_cross_seed_full_pass
paired_delta,1000010111,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,3,true,false,0,2,5,0,0,true,8,3,0,false,true,false
paired_delta,1000011000,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE""]",16,3,true,false,0,2,5,0,0,true,8,3,0,false,true,false
paired_delta,1000011001,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,3,true,false,0,2,5,0,0,true,8,3,0,false,true,false
paired_delta,1000011010,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,3,true,false,0,2,5,0,0,true,8,3,0,false,true,false
paired_delta,1000011011,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,3,true,false,0,2,5,0,0,true,8,3,0,false,true,false
paired_delta,1000011100,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,3,true,false,0,2,5,0,0,true,8,3,0,false,true,false
paired_delta,1000011101,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,3,true,false,0,2,5,0,0,true,8,3,0,false,true,false
paired_delta,1000011110,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,3,true,false,0,2,5,0,0,true,8,3,0,false,true,false
paired_delta,1000011111,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,3,true,false,0,2,5,0,0,true,8,3,0,false,true,false
paired_delta,1000100000,2,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE""]",16,4,true,false,2,1,2,3,0,false,2,9,0,false,true,false
paired_delta,1000100001,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,2,1,2,3,0,false,2,9,0,false,true,false
paired_delta,1000100010,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,2,1,2,3,0,false,2,9,0,false,true,false
paired_delta,1000100011,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,2,1,2,3,0,false,2,9,0,false,true,false
paired_delta,1000100100,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000100101,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000100110,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000100111,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000101000,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000101001,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000101010,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000101011,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000101100,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000101101,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000101110,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000101111,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000110000,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE""]",16,4,true,false,2,1,2,3,0,false,2,9,0,false,true,false
paired_delta,1000110001,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,2,1,2,3,0,false,2,9,0,false,true,false
paired_delta,1000110010,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,2,1,2,3,0,false,2,9,0,false,true,false
paired_delta,1000110011,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,2,1,2,3,0,false,2,9,0,false,true,false
paired_delta,1000110100,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000110101,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000110110,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000110111,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000111000,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000111001,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000111010,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000111011,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000111100,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000111101,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000111110,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1000111111,7,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,6,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001000000,2,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE""]",16,4,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001000001,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001000010,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001000011,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001000100,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001000101,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001000110,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001000111,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001001000,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001001001,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001001010,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001001011,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001001100,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001001101,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001001110,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001001111,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001010000,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE""]",16,4,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001010001,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001010010,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001010011,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,4,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001010100,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001010101,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001010110,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001010111,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001011000,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001011001,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001011010,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001011011,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001011100,5,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001011101,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001011110,6,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001011111,7,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_ENTITLEMENT_SIGN_SEQUENCE"",""DELTA_HEAD_MARGIN_SIGN_SEQUENCE"",""DELTA_FINAL_MARGIN_SIGN_SEQUENCE"",""PREDICATE_MISMATCH_CHANGE_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,0,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001100000,3,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE""]",16,5,true,false,1,0,0,5,0,false,0,11,0,false,true,false
paired_delta,1001100001,4,"[""DELTA_FRAME_SIGN_SEQUENCE"",""DELTA_POSITIVE_ENERGY_SIGN_SEQUENCE"",""DELTA_NEGATIVE_ENERGY_SIGN_SEQUENCE"",""TEMPORAL_MISMATCH_CHANGE_SEQUENCE""]",16,5,true,false,1,0,0,5,0,false,0,11,0,false,true,false
