schema_version,source_pair_id,layer_contrast,secondary_layer_index,midpoint_layer_index,endpoint,estimand,secondary_contrast_value,midpoint_contrast_value,cross_layer_difference
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_264,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0005945808514836171,-0.01627134555644233,0.015676764704958712
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_265,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.011574476328731209,0.008114271590269173,0.003460204738462036
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_266,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.008087626750621968,-0.01943743819014787,0.02752506494076984
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_267,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.02709080059322755,0.004891803659444971,-0.03198260425267252
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_268,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.00031008062884141374,-0.0017992078763047203,0.0014891272474633066
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_269,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0020624044470693437,0.03273057469094515,-0.03479297913801449
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_270,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.019022232801725936,-0.004415542157368779,-0.014606690644357156
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_271,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.04223965801078944,0.006513684825675381,0.03572597318511406
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_272,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.006220666947578557,-0.006823527066321555,0.0006028601187429983
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_273,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.03864124402254038,0.011937980404954474,-0.05057922442749485
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_274,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.0237203030532267,0.0022339650195651872,0.021486338033661512
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_275,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.03249272547596593,0.004499663949298127,0.027993061526667806
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_276,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0007847779687091827,-0.01598071028134107,0.015195932312631888
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_277,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.011250957536562356,0.008213316164189965,0.0030376413723723905
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_278,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.007960872423596776,-0.01932964512401336,0.027290517547610138
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_279,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.02689237772651837,0.005536818767575613,-0.03242919649409398
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_280,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-9.891190078975542e-05,-0.0020783027596325,0.0019793908588427445
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_281,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0021057027114745885,0.032169880717779875,-0.034275583429254464
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_282,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.01956080376475705,-0.00432853001662048,-0.015232273748136571
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_283,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.041689676761500816,0.006666347746843382,0.035023329014657434
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_284,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.006076848928120271,-0.006825969305819524,0.0007491203776992528
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_285,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.03849151259353467,0.011562986250008678,-0.05005449884354335
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_286,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.023857903519912627,0.0026910004856139924,0.021166903034298634
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_287,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.03232305207579128,0.004291652914744926,0.028031399161046355
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_288,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.000599367934208006,-0.016212543707710414,0.015613175773502408
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_289,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.011326499197286732,0.00816676129976257,0.003159737897524162
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_290,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.00807664256245233,-0.01949877173801634,0.02757541430046867
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_291,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.02698650192308155,0.0050928877549785145,-0.032079389678060066
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_292,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0002985527264424692,-0.001896545546516637,0.0015979928200741678
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_293,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0017310662384629194,0.032366476018055756,-0.034097542256518676
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_294,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.018935022939630453,-0.004444941575697081,-0.014490081363933371
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_295,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.04174772915166708,0.0067058129141894796,0.0350419162374776
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_296,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.006321979745643025,-0.006947977015774209,0.0006259972701311844
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_297,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.03866661492617063,0.011982870703728776,-0.050649485629899405
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_298,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.023978830144132435,0.0021152210670575267,0.021863609077074908
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_299,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.03244665775904565,0.004472370604841791,0.02797428715420386
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_300,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0011210353907598614,-0.015789780555179322,0.014668745164419461
gen4_name_direct_cross_layer_pair_level_differences_v1,glacier_study,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.039462474323967545,0.007301113042076257,0.03216136128189129
gen4_name_direct_cross_layer_pair_level_differences_v1,harbor_upgrade,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.017519070947790205,-0.001988360117348653,0.01950743106513886
gen4_name_direct_cross_layer_pair_level_differences_v1,jazz_archive,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0015515851240254785,-0.006470650228771413,0.004919065104745934
gen4_name_direct_cross_layer_pair_level_differences_v1,language_program,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.01572570815588481,0.020938861798304342,-0.03666456995418915
gen4_name_direct_cross_layer_pair_level_differences_v1,library_digitization,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.01630814714568546,-0.012382887852319502,0.02869103499800496
gen4_name_direct_cross_layer_pair_level_differences_v1,market_renovation,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.03524524063516743,0.01978105091161031,0.01546418972355712
gen4_name_direct_cross_layer_pair_level_differences_v1,museum_purchase,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.026698317496332835,0.006356331450903807,-0.03305464894723664
gen4_name_direct_cross_layer_pair_level_differences_v1,opera_premiere,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0009868946170027981,-0.0006563904435245571,-0.000330504173478241
gen4_name_direct_cross_layer_pair_level_differences_v1,orion_approval,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.023360151367686433,-0.0059794627555577184,-0.017380688612128714
gen4_name_direct_cross_layer_pair_level_differences_v1,poetry_prize,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.009490241278453382,-0.0054081629316051205,0.014898404210058502
gen4_name_direct_cross_layer_pair_level_differences_v1,railway_restoration,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.007471765533591024,0.004152149526359117,-0.01162391505995014
gen4_name_direct_cross_layer_pair_level_differences_v1,reef_protection,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.012884724330273989,-0.01648823353587814,0.029372957866152127
gen4_name_direct_cross_layer_pair_level_differences_v1,robotics_championship,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.04222108344308345,-0.0036785429600151853,0.04589962640309864
gen4_name_direct_cross_layer_pair_level_differences_v1,satellite_launch,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.02123886714025408,-0.004304810869073861,0.02554367800932794
gen4_name_direct_cross_layer_pair_level_differences_v1,school_opening,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.005985457407138739,0.006991946967617069,-0.012977404374755808
gen4_name_direct_cross_layer_pair_level_differences_v1,solar_farm_contract,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.0330067947566553,-0.013792896805076116,0.046799691561731416
gen4_name_direct_cross_layer_pair_level_differences_v1,theater_restoration,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.006339167036634563,0.008871826783337644,-0.015210993819972207
gen4_name_direct_cross_layer_pair_level_differences_v1,treaty_signature,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.0055401986726999475,0.019747487770904237,-0.025287686443604185
gen4_name_direct_cross_layer_pair_level_differences_v1,vaccine_delivery,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.02129461672675681,0.0029912524272376895,0.01830336429951912
gen4_name_direct_cross_layer_pair_level_differences_v1,volcano_observatory,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,0.0016368582834919154,0.00656176997415131,-0.004924911690659395
gen4_name_direct_cross_layer_pair_level_differences_v1,wetland_restoration,5_MINUS_11,5,11,POST4_PATH_EFFICIENCY,DELTA_NAME,-0.008995405744214813,0.02123669071235268,-0.030232096456567492
gen4_name_direct_cross_layer_pair_level_differences_v1,archive_release,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.28323495388031006,-0.06329774856567383,-0.21993720531463623
gen4_name_direct_cross_layer_pair_level_differences_v1,bridge_opening,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.07994461059570312,-0.0768423080444336,0.15678691864013672
gen4_name_direct_cross_layer_pair_level_differences_v1,canal_reopening,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.08097803592681885,0.02563345432281494,-0.10661149024963379
gen4_name_direct_cross_layer_pair_level_differences_v1,clinic_expansion,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.05907970666885376,0.0624619722366333,-0.12154167890548706
gen4_name_direct_cross_layer_pair_level_differences_v1,dam_inspection,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.07541126012802124,0.05364525318145752,-0.12905651330947876
gen4_name_direct_cross_layer_pair_level_differences_v1,ferry_launch,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.011829733848571777,0.03474783897399902,-0.0465775728225708
gen4_name_direct_cross_layer_pair_level_differences_v1,festival_selection,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.19052886962890625,-0.06924962997436523,0.2597784996032715
gen4_name_direct_cross_layer_pair_level_differences_v1,forest_mapping,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.1514347791671753,-0.06224179267883301,0.2136765718460083
gen4_name_direct_cross_layer_pair_level_differences_v1,garden_award,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.0743873119354248,-0.039092302322387695,-0.03529500961303711
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_031,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.055596113204956055,0.01682722568511963,0.038768887519836426
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_032,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.0159071683883667,0.03979909420013428,-0.05570626258850098
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_033,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.16268718242645264,-0.016324877738952637,-0.1463623046875
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_034,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.09583276510238647,0.001831650733947754,0.09400111436843872
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_035,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.3316134214401245,0.0021151304244995117,0.329498291015625
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_036,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.0012449026107788086,0.05758547782897949,-0.0588303804397583
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_037,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.1898505687713623,-0.041046738624572754,0.23089730739593506
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_038,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.04866790771484375,0.06015145778656006,-0.011483550071716309
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_039,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.15985620021820068,0.010108113288879395,-0.16996431350708008
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_040,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.286582887172699,-0.06865167617797852,-0.21793121099472046
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_041,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.0709233283996582,-0.1275029182434082,0.05657958984375
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_042,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.2521859407424927,0.03593325614929199,-0.28811919689178467
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_043,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.05569213628768921,0.01803767681121826,0.03765445947647095
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_044,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.016121208667755127,0.04119741916656494,-0.05731862783432007
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_045,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.15404140949249268,-0.01627969741821289,-0.13776171207427979
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_046,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.09521764516830444,0.0002900362014770508,0.09492760896682739
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_047,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.33385878801345825,0.0026602745056152344,0.331198513507843
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_048,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.0014257431030273438,0.057170867919921875,-0.05574512481689453
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_049,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.1867716908454895,-0.039823055267333984,0.2265947461128235
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_050,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.04816877841949463,0.05770540237426758,-0.00953662395477295
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_051,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.1632072925567627,0.01221764087677002,-0.17542493343353271
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_052,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.285375714302063,-0.06711864471435547,-0.21825706958770752
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_053,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.06981247663497925,-0.1289982795715332,0.059185802936553955
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_054,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.25830572843551636,0.03432798385620117,-0.29263371229171753
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_055,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.056974053382873535,0.01930701732635498,0.037667036056518555
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_056,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.013399243354797363,0.04068577289581299,-0.05408501625061035
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_057,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.1618725061416626,-0.016710877418518066,-0.14516162872314453
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_058,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.09482181072235107,0.0028918981552124023,0.09192991256713867
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_059,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.33100706338882446,0.0006924867630004883,0.330314576625824
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_060,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.0026039481163024902,0.05828750133514404,-0.06089144945144653
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_061,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.1901165246963501,-0.04106581211090088,0.23118233680725098
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_062,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.049337804317474365,0.05971336364746094,-0.010375559329986572
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_063,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.16272884607315063,0.008982539176940918,-0.17171138525009155
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_064,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.29070138931274414,-0.06888210773468018,-0.22181928157806396
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_065,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.07078272104263306,-0.12837398052215576,0.057591259479522705
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_066,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.2502008080482483,0.03481745719909668,-0.28501826524734497
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_067,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.05525684356689453,0.01795780658721924,0.03729903697967529
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_068,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.013648808002471924,0.04075264930725098,-0.0544014573097229
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_069,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.15371358394622803,-0.014928221702575684,-0.13878536224365234
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_070,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.09741991758346558,-0.0011608600616455078,0.09858077764511108
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_071,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.3332442045211792,0.003109455108642578,0.3301347494125366
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_072,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.0018616318702697754,0.05742621421813965,-0.059287846088409424
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_073,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.18575739860534668,-0.03857755661010742,0.2243349552154541
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_074,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.0476413369178772,0.05994415283203125,-0.012302815914154053
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_075,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.16280251741409302,0.011144518852233887,-0.1739470362663269
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_076,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.2903077006340027,-0.06862747669219971,-0.22168022394180298
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_077,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.07196283340454102,-0.12907397747039795,0.057111144065856934
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_078,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.2567841410636902,0.03492295742034912,-0.2917070984840393
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_079,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.054778456687927246,0.019563794136047363,0.03521466255187988
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_080,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.015235066413879395,0.040627479553222656,-0.05586254596710205
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_081,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.16301828622817993,-0.01607215404510498,-0.14694613218307495
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_082,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.09392768144607544,-0.00039517879486083984,0.09432286024093628
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_083,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.33073437213897705,0.0039179325103759766,0.3268164396286011
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_084,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.0007620453834533691,0.05786621570587158,-0.05710417032241821
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_085,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.19256454706192017,-0.040518760681152344,0.2330833077430725
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_086,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.05094623565673828,0.05785202980041504,-0.006905794143676758
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_087,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.15975421667099,0.008342981338500977,-0.16809719800949097
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_088,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.2931064963340759,-0.06984364986419678,-0.22326284646987915
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_089,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.07234108448028564,-0.12503981590270996,0.052698731422424316
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_090,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.25030386447906494,0.03453671932220459,-0.28484058380126953
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_091,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.054634273052215576,0.018982768058776855,0.03565150499343872
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_092,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.0158880352973938,0.040593743324279785,-0.056481778621673584
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_093,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.15603339672088623,-0.014749765396118164,-0.14128363132476807
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_094,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.09732353687286377,0.0005123615264892578,0.09681117534637451
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_095,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.3318983316421509,0.0041190385818481445,0.32777929306030273
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_096,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.001353144645690918,0.05642533302307129,-0.05777847766876221
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_097,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.18739819526672363,-0.03924870491027832,0.22664690017700195
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_098,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.04728752374649048,0.056681275367736816,-0.009393751621246338
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_099,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.16248148679733276,0.011455297470092773,-0.17393678426742554
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_100,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.2869964838027954,-0.06968140602111816,-0.21731507778167725
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_101,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.06828147172927856,-0.1295640468597412,0.061282575130462646
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_102,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.2585163712501526,0.03390169143676758,-0.29241806268692017
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_103,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.05610537528991699,0.019533991813659668,0.036571383476257324
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_104,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.01428377628326416,0.03929316997528076,-0.05357694625854492
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_105,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,-0.16174888610839844,-0.015632033348083496,-0.14611685276031494
gen4_name_direct_cross_layer_pair_level_differences_v1,generated_fact_106,17_MINUS_11,17,11,POST4_SPEED,DELTA_NAME,0.09402859210968018,0.0005098581314086914,0.09351873397827148
