seed,threshold,system,metric,value
2,0.3,raw_strict_only,paraphrase_preserved,1.0
2,0.3,raw_strict_only,predicate_disentangled,0.9833333333333333
2,0.3,raw_strict_only,polarity_flip_preserved_and_reversed,1.0
2,0.3,raw_strict_only,deletion_sufficiency_lower,1.0
2,0.3,raw_strict_only,truncation_sufficiency_lower,1.0
2,0.3,raw_strict_only,entity_frame_lower,0.9833333333333333
2,0.3,raw_strict_only,event_frame_lower,0.9666666666666667
2,0.3,self_routed_strict,final_accuracy,0.9141025641025641
2,0.3,self_routed_strict,final_macro_f1,0.8905962183538508
2,0.3,self_routed_strict,NOT_ENTITLED_f1,0.940864960282436
2,0.3,self_routed_strict,REFUTE_f1,1.0
2,0.3,self_routed_strict,SUPPORT_f1,0.7309236947791165
2,0.3,self_routed_strict,entitled_output_count,247
2,0.3,self_routed_strict,entitled_output_gate_violation_rate,0.0
2,0.3,self_routed_strict,entitled_output_gate_violations,0
2,0.3,self_routed_strict,polarity_flip_output_ok,1.0
2,0.3,self_routed_strict,polarity_flip_internal_ok,1.0
2,0.3,self_routed_strict,polarity_flip_output_internal_gap,0.0
2,0.3,self_routed_strict,polarity_flip_output_ok_but_internal_bad,0
2,0.3,self_routed_strict,paraphrase_preserved,1.0
2,0.3,self_routed_strict,predicate_disentangled,0.9833333333333333
2,0.3,self_routed_strict,polarity_flip_preserved_and_reversed,1.0
2,0.3,self_routed_strict,deletion_sufficiency_lower,1.0
2,0.3,self_routed_strict,truncation_sufficiency_lower,1.0
2,0.3,self_routed_strict,entity_frame_lower,0.9833333333333333
2,0.3,self_routed_strict,event_frame_lower,0.9833333333333333
2,0.4,raw_classifier_only,final_accuracy,0.9320512820512821
2,0.4,raw_classifier_only,final_macro_f1,0.9094201957619941
2,0.4,raw_classifier_only,NOT_ENTITLED_f1,0.953792502179599
2,0.4,raw_classifier_only,REFUTE_f1,1.0
2,0.4,raw_classifier_only,SUPPORT_f1,0.774468085106383
2,0.4,raw_classifier_only,entitled_output_count,233
2,0.4,raw_classifier_only,entitled_output_gate_violation_rate,0.04291845493562232
2,0.4,raw_classifier_only,entitled_output_gate_violations,10
2,0.4,raw_classifier_only,polarity_flip_output_ok,1.0
2,0.4,raw_classifier_only,polarity_flip_internal_ok,1.0
2,0.4,raw_classifier_only,polarity_flip_output_internal_gap,0.0
2,0.4,raw_classifier_only,polarity_flip_output_ok_but_internal_bad,0
2,0.4,raw_classifier_only,paraphrase_preserved,1.0
2,0.4,raw_classifier_only,predicate_disentangled,1.0
2,0.4,raw_classifier_only,polarity_flip_preserved_and_reversed,1.0
2,0.4,raw_classifier_only,deletion_sufficiency_lower,1.0
2,0.4,raw_classifier_only,truncation_sufficiency_lower,1.0
2,0.4,raw_classifier_only,entity_frame_lower,1.0
2,0.4,raw_classifier_only,event_frame_lower,1.0
2,0.4,self_routed_classifier,final_accuracy,0.9448717948717948
2,0.4,self_routed_classifier,final_macro_f1,0.9239079355933288
2,0.4,self_routed_classifier,NOT_ENTITLED_f1,0.9628349178910977
2,0.4,self_routed_classifier,REFUTE_f1,1.0
2,0.4,self_routed_classifier,SUPPORT_f1,0.8088888888888889
2,0.4,self_routed_classifier,entitled_output_count,223
2,0.4,self_routed_classifier,entitled_output_gate_violation_rate,0.0
2,0.4,self_routed_classifier,entitled_output_gate_violations,0
2,0.4,self_routed_classifier,polarity_flip_output_ok,1.0
2,0.4,self_routed_classifier,polarity_flip_internal_ok,1.0
2,0.4,self_routed_classifier,polarity_flip_output_internal_gap,0.0
2,0.4,self_routed_classifier,polarity_flip_output_ok_but_internal_bad,0
2,0.4,self_routed_classifier,paraphrase_preserved,1.0
2,0.4,self_routed_classifier,predicate_disentangled,1.0
2,0.4,self_routed_classifier,polarity_flip_preserved_and_reversed,1.0
2,0.4,self_routed_classifier,deletion_sufficiency_lower,1.0
2,0.4,self_routed_classifier,truncation_sufficiency_lower,1.0
2,0.4,self_routed_classifier,entity_frame_lower,1.0
2,0.4,self_routed_classifier,event_frame_lower,1.0
2,0.4,raw_balanced_only,final_accuracy,0.9153846153846154
2,0.4,raw_balanced_only,final_macro_f1,0.8918899698469591
2,0.4,raw_balanced_only,NOT_ENTITLED_f1,0.9417989417989417
2,0.4,raw_balanced_only,REFUTE_f1,1.0
2,0.4,raw_balanced_only,SUPPORT_f1,0.7338709677419355
2,0.4,raw_balanced_only,entitled_output_count,246
2,0.4,raw_balanced_only,entitled_output_gate_violation_rate,0.008130081300813009
2,0.4,raw_balanced_only,entitled_output_gate_violations,2
2,0.4,raw_balanced_only,polarity_flip_output_ok,1.0
2,0.4,raw_balanced_only,polarity_flip_internal_ok,1.0
2,0.4,raw_balanced_only,polarity_flip_output_internal_gap,0.0
2,0.4,raw_balanced_only,polarity_flip_output_ok_but_internal_bad,0
2,0.4,raw_balanced_only,paraphrase_preserved,1.0
2,0.4,raw_balanced_only,predicate_disentangled,1.0
2,0.4,raw_balanced_only,polarity_flip_preserved_and_reversed,1.0
2,0.4,raw_balanced_only,deletion_sufficiency_lower,1.0
2,0.4,raw_balanced_only,truncation_sufficiency_lower,1.0
2,0.4,raw_balanced_only,entity_frame_lower,1.0
2,0.4,raw_balanced_only,event_frame_lower,0.9833333333333333
2,0.4,self_routed_balanced,final_accuracy,0.9179487179487179
2,0.4,self_routed_balanced,final_macro_f1,0.8944997900683233
2,0.4,self_routed_balanced,NOT_ENTITLED_f1,0.9436619718309859
2,0.4,self_routed_balanced,REFUTE_f1,1.0
2,0.4,self_routed_balanced,SUPPORT_f1,0.7398373983739838
2,0.4,self_routed_balanced,entitled_output_count,244
2,0.4,self_routed_balanced,entitled_output_gate_violation_rate,0.0
2,0.4,self_routed_balanced,entitled_output_gate_violations,0
2,0.4,self_routed_balanced,polarity_flip_output_ok,1.0
2,0.4,self_routed_balanced,polarity_flip_internal_ok,1.0
2,0.4,self_routed_balanced,polarity_flip_output_internal_gap,0.0
