intervention_type,metric,mean,std,n,formatted
irrelevant_evidence,spearman_frame_prob__polarity_margin,-0.4523478744095582,0.33379176006190114,3,-0.4523 +/- 0.3338
irrelevant_evidence,spearman_frame_prob__predicate_coverage_prob,-0.1509122904510512,0.4154623730757743,3,-0.1509 +/- 0.4155
irrelevant_evidence,spearman_frame_prob__sufficiency_prob,-0.6353061035472817,0.3207664343914465,3,-0.6353 +/- 0.3208
irrelevant_evidence,spearman_max_abs_off_diagonal,0.8486060942854495,0.12801270226568376,3,0.8486 +/- 0.1280
irrelevant_evidence,spearman_mean_abs_off_diagonal,0.4968528294896731,0.158875516527926,3,0.4969 +/- 0.1589
irrelevant_evidence,spearman_predicate_coverage_prob__entitlement_prob,-0.12210799296100767,0.6206223446627418,3,-0.1221 +/- 0.6206
irrelevant_evidence,spearman_predicate_coverage_prob__polarity_margin,-0.24230804853199964,0.5196700812395507,3,-0.2423 +/- 0.5197
irrelevant_evidence,spearman_predicate_coverage_prob__sufficiency_prob,-0.26010928961748636,0.4039541383336801,3,-0.2601 +/- 0.4040
irrelevant_evidence,spearman_sufficiency_prob__entitlement_prob,0.6915995183847365,0.0958432937229046,3,0.6916 +/- 0.0958
irrelevant_evidence,spearman_sufficiency_prob__polarity_margin,0.6824858757062148,0.41536520858266035,3,0.6825 +/- 0.4154
location_swap,n,60.0,0.0,3,60.0000 +/- 0.0000
location_swap,pearson_entitlement_prob__polarity_margin,0.3726784573685978,0.08723776657855875,3,0.3727 +/- 0.0872
location_swap,pearson_frame_prob__entitlement_prob,0.9994209094733914,0.00041101765601266434,3,0.9994 +/- 0.0004
location_swap,pearson_frame_prob__polarity_margin,0.3697580483770022,0.089458970181808,3,0.3698 +/- 0.0895
location_swap,pearson_frame_prob__predicate_coverage_prob,0.020765018897603665,0.04759886987629208,3,0.0208 +/- 0.0476
location_swap,pearson_frame_prob__sufficiency_prob,-0.6565952124209602,0.05204872791893004,3,-0.6566 +/- 0.0520
location_swap,pearson_max_abs_off_diagonal,0.9994209094733914,0.00041101765601266434,3,0.9994 +/- 0.0004
location_swap,pearson_mean_abs_off_diagonal,0.41909797232991536,0.044466118924589494,3,0.4191 +/- 0.0445
location_swap,pearson_predicate_coverage_prob__entitlement_prob,0.0383560168639795,0.032882523941450026,3,0.0384 +/- 0.0329
location_swap,pearson_predicate_coverage_prob__polarity_margin,0.180959897618585,0.19141102011228894,3,0.1810 +/- 0.1914
location_swap,pearson_predicate_coverage_prob__sufficiency_prob,-0.382908852764891,0.061731952772893915,3,-0.3829 +/- 0.0617
location_swap,pearson_sufficiency_prob__entitlement_prob,-0.665256910528219,0.05105376858880119,3,-0.6653 +/- 0.0511
location_swap,pearson_sufficiency_prob__polarity_margin,-0.4862365644038511,0.0685540792668038,3,-0.4862 +/- 0.0686
location_swap,spearman_entitlement_prob__polarity_margin,0.5848476428637585,0.042554694305983534,3,0.5848 +/- 0.0426
location_swap,spearman_frame_prob__entitlement_prob,0.9803463925164397,0.026837183846464684,3,0.9803 +/- 0.0268
location_swap,spearman_frame_prob__polarity_margin,0.5674909697138094,0.05693518650333157,3,0.5675 +/- 0.0569
location_swap,spearman_frame_prob__predicate_coverage_prob,0.3027507641011392,0.1338154678430504,3,0.3028 +/- 0.1338
location_swap,spearman_frame_prob__sufficiency_prob,-0.8611466148004076,0.012883165018940003,3,-0.8611 +/- 0.0129
location_swap,spearman_max_abs_off_diagonal,0.9803463925164397,0.026837183846464684,3,0.9803 +/- 0.0268
location_swap,spearman_mean_abs_off_diagonal,0.5838381031768084,0.03606777956031203,3,0.5838 +/- 0.0361
location_swap,spearman_predicate_coverage_prob__entitlement_prob,0.3430212095952579,0.1613494189332415,3,0.3430 +/- 0.1613
location_swap,spearman_predicate_coverage_prob__polarity_margin,0.16747244604982867,0.13366345419737147,3,0.1675 +/- 0.1337
location_swap,spearman_predicate_coverage_prob__sufficiency_prob,-0.5739742521070669,0.06746969159978188,3,-0.5740 +/- 0.0675
location_swap,spearman_sufficiency_prob__entitlement_prob,-0.8895989626748171,0.04393080522646778,3,-0.8896 +/- 0.0439
location_swap,spearman_sufficiency_prob__polarity_margin,-0.5677317773455589,0.08473731428530484,3,-0.5677 +/- 0.0847
none,n,60.0,0.0,3,60.0000 +/- 0.0000
none,pearson_entitlement_prob__polarity_margin,-0.32209796527930407,0.15652587224642348,3,-0.3221 +/- 0.1565
none,pearson_frame_prob__entitlement_prob,0.9714921894833318,0.02199113222982966,3,0.9715 +/- 0.0220
none,pearson_frame_prob__polarity_margin,-0.3819952591551181,0.16912018115851576,3,-0.3820 +/- 0.1691
none,pearson_frame_prob__predicate_coverage_prob,0.7025844127891503,0.23604352232912265,3,0.7026 +/- 0.2360
none,pearson_frame_prob__sufficiency_prob,-0.6745346073817843,0.09101181733848483,3,-0.6745 +/- 0.0910
none,pearson_max_abs_off_diagonal,0.9714921894833318,0.02199113222982966,3,0.9715 +/- 0.0220
none,pearson_mean_abs_off_diagonal,0.6168738202926838,0.013009663622117897,3,0.6169 +/- 0.0130
none,pearson_predicate_coverage_prob__entitlement_prob,0.8385731096379413,0.1407138563297946,3,0.8386 +/- 0.1407
none,pearson_predicate_coverage_prob__polarity_margin,-0.229707568322249,0.0696749039074237,3,-0.2297 +/- 0.0697
none,pearson_predicate_coverage_prob__sufficiency_prob,-0.5142041733891837,0.04479682057763153,3,-0.5142 +/- 0.0448
none,pearson_sufficiency_prob__entitlement_prob,-0.6349228798489625,0.07759388365178221,3,-0.6349 +/- 0.0776
none,pearson_sufficiency_prob__polarity_margin,0.8986260376398127,0.03506984746165399,3,0.8986 +/- 0.0351
none,spearman_entitlement_prob__polarity_margin,-0.25996110030564046,0.1518068804768816,3,-0.2600 +/- 0.1518
none,spearman_frame_prob__entitlement_prob,0.9903121237380753,0.0070687379376811405,3,0.9903 +/- 0.0071
none,spearman_frame_prob__polarity_margin,-0.3289617486338798,0.15545829141345494,3,-0.3290 +/- 0.1555
none,spearman_frame_prob__predicate_coverage_prob,0.4011803884052834,0.1383221200892311,3,0.4012 +/- 0.1383
none,spearman_frame_prob__sufficiency_prob,-0.641789385940539,0.14033068522509523,3,-0.6418 +/- 0.1403
none,spearman_max_abs_off_diagonal,0.9903121237380753,0.0070687379376811405,3,0.9903 +/- 0.0071
none,spearman_mean_abs_off_diagonal,0.5734177963552965,0.08991653393481845,3,0.5734 +/- 0.0899
none,spearman_predicate_coverage_prob__entitlement_prob,0.373450151260623,0.14027559900466452,3,0.3735 +/- 0.1403
none,spearman_predicate_coverage_prob__polarity_margin,-0.61864948334046,0.1294664094778124,3,-0.6186 +/- 0.1295
none,spearman_predicate_coverage_prob__sufficiency_prob,-0.7691650517812021,0.11051575755420472,3,-0.7692 +/- 0.1105
none,spearman_sufficiency_prob__entitlement_prob,-0.5760303788089284,0.13286302885248205,3,-0.5760 +/- 0.1329
none,spearman_sufficiency_prob__polarity_margin,0.7746781513383348,0.08949784307683561,3,0.7747 +/- 0.0895
paraphrase,n,60.0,0.0,3,60.0000 +/- 0.0000
