threshold,system,metric,mean,std,n,formatted
0.4,self_routed_classifier,polarity_flip_output_ok,0.8388888888888889,0.2507396465865946,3,0.839 +/- 0.251
0.4,self_routed_classifier,polarity_flip_internal_ok,0.8388888888888889,0.2507396465865946,3,0.839 +/- 0.251
0.4,self_routed_classifier,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_classifier,polarity_flip_output_ok_but_internal_bad,0.0,0.0,3,0.000 +/- 0.000
0.4,self_routed_classifier,paraphrase_preserved,0.8944444444444444,0.14174834246858972,3,0.894 +/- 0.142
0.4,self_routed_classifier,predicate_disentangled,0.8944444444444444,0.14174834246858972,3,0.894 +/- 0.142
0.4,self_routed_classifier,polarity_flip_preserved_and_reversed,0.8388888888888889,0.2507396465865946,3,0.839 +/- 0.251
0.4,self_routed_classifier,deletion_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_classifier,truncation_sufficiency_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_classifier,entity_frame_lower,1.0,0.0,3,1.000 +/- 0.000
0.4,self_routed_classifier,event_frame_lower,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.4,raw_balanced_only,final_accuracy,0.9042735042735043,0.011562178853391995,3,0.904 +/- 0.012
0.4,raw_balanced_only,final_macro_f1,0.8802708335889785,0.011521368083850857,3,0.880 +/- 0.012
0.4,raw_balanced_only,NOT_ENTITLED_f1,0.9336035880087522,0.008553998966570905,3,0.934 +/- 0.009
0.4,raw_balanced_only,REFUTE_f1,0.998158379373849,0.0031897804927603552,3,0.998 +/- 0.003
0.4,raw_balanced_only,SUPPORT_f1,0.7090505333843341,0.026110077347103217,3,0.709 +/- 0.026
0.4,raw_balanced_only,entitled_output_count,254.66666666666666,9.018499505645789,3,254.667 +/- 9.018
0.4,raw_balanced_only,entitled_output_gate_violation_rate,0.0180603810333021,0.011265883771391825,3,0.018 +/- 0.011
0.4,raw_balanced_only,entitled_output_gate_violations,4.666666666666667,3.0550504633038935,3,4.667 +/- 3.055
0.4,raw_balanced_only,polarity_flip_output_ok,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_balanced_only,polarity_flip_internal_ok,1.0,0.0,3,1.000 +/- 0.000
0.4,raw_balanced_only,polarity_flip_output_internal_gap,0.0,0.0,3,0.000 +/- 0.000
