seed,threshold,system,metric,value
2,0.5,self_routed_balanced,final_macro_f1,0.8538166814028884
2,0.5,self_routed_balanced,NOT_ENTITLED_f1,0.9177718832891246
2,0.5,self_routed_balanced,REFUTE_f1,1.0
2,0.5,self_routed_balanced,SUPPORT_f1,0.6436781609195402
2,0.5,self_routed_balanced,entitled_output_count,83
2,0.5,self_routed_balanced,entitled_output_gate_violation_rate,0.0
2,0.5,self_routed_balanced,entitled_output_gate_violations,0
2,0.5,self_routed_balanced,polarity_flip_output_ok,0.95
2,0.5,self_routed_balanced,polarity_flip_internal_ok,0.95
2,0.5,self_routed_balanced,polarity_flip_output_internal_gap,0.0
2,0.5,self_routed_balanced,polarity_flip_output_ok_but_internal_bad,0
2,0.5,self_routed_balanced,paraphrase_preserved,0.8
2,0.5,self_routed_balanced,predicate_disentangled,0.9
2,0.5,self_routed_balanced,polarity_flip_preserved_and_reversed,0.95
2,0.5,self_routed_balanced,deletion_sufficiency_lower,1.0
2,0.5,self_routed_balanced,truncation_sufficiency_lower,1.0
2,0.5,self_routed_balanced,entity_frame_lower,1.0
2,0.5,self_routed_balanced,event_frame_lower,0.95
2,0.5,agreement_keep_router,final_accuracy,0.8961538461538462
2,0.5,agreement_keep_router,final_macro_f1,0.8679442178161465
2,0.5,agreement_keep_router,NOT_ENTITLED_f1,0.9291338582677166
2,0.5,agreement_keep_router,REFUTE_f1,1.0
2,0.5,agreement_keep_router,SUPPORT_f1,0.6746987951807228
2,0.5,agreement_keep_router,entitled_output_count,79
2,0.5,agreement_keep_router,entitled_output_gate_violation_rate,0.0
2,0.5,agreement_keep_router,entitled_output_gate_violations,0
2,0.5,agreement_keep_router,polarity_flip_output_ok,0.95
2,0.5,agreement_keep_router,polarity_flip_internal_ok,0.95
2,0.5,agreement_keep_router,polarity_flip_output_internal_gap,0.0
2,0.5,agreement_keep_router,polarity_flip_output_ok_but_internal_bad,0
2,0.5,agreement_keep_router,paraphrase_preserved,0.8
2,0.5,agreement_keep_router,predicate_disentangled,0.95
2,0.5,agreement_keep_router,polarity_flip_preserved_and_reversed,0.95
2,0.5,agreement_keep_router,deletion_sufficiency_lower,1.0
2,0.5,agreement_keep_router,truncation_sufficiency_lower,1.0
2,0.5,agreement_keep_router,entity_frame_lower,1.0
2,0.5,agreement_keep_router,event_frame_lower,1.0
2,0.5,balanced_override_router,final_accuracy,0.8807692307692307
2,0.5,balanced_override_router,final_macro_f1,0.8538166814028884
2,0.5,balanced_override_router,NOT_ENTITLED_f1,0.9177718832891246
2,0.5,balanced_override_router,REFUTE_f1,1.0
2,0.5,balanced_override_router,SUPPORT_f1,0.6436781609195402
2,0.5,balanced_override_router,entitled_output_count,83
2,0.5,balanced_override_router,entitled_output_gate_violation_rate,0.0
2,0.5,balanced_override_router,entitled_output_gate_violations,0
2,0.5,balanced_override_router,polarity_flip_output_ok,0.95
2,0.5,balanced_override_router,polarity_flip_internal_ok,0.95
2,0.5,balanced_override_router,polarity_flip_output_internal_gap,0.0
2,0.5,balanced_override_router,polarity_flip_output_ok_but_internal_bad,0
2,0.5,balanced_override_router,paraphrase_preserved,0.8
2,0.5,balanced_override_router,predicate_disentangled,0.9
2,0.5,balanced_override_router,polarity_flip_preserved_and_reversed,0.95
2,0.5,balanced_override_router,deletion_sufficiency_lower,1.0
2,0.5,balanced_override_router,truncation_sufficiency_lower,1.0
2,0.5,balanced_override_router,entity_frame_lower,1.0
2,0.5,balanced_override_router,event_frame_lower,0.95
2,0.5,strict_veto_balanced_router,final_accuracy,0.8923076923076924
2,0.5,strict_veto_balanced_router,final_macro_f1,0.8590277777777778
2,0.5,strict_veto_balanced_router,NOT_ENTITLED_f1,0.9270833333333334
2,0.5,strict_veto_balanced_router,REFUTE_f1,1.0
2,0.5,strict_veto_balanced_router,SUPPORT_f1,0.65
2,0.5,strict_veto_balanced_router,entitled_output_count,76
2,0.5,strict_veto_balanced_router,entitled_output_gate_violation_rate,0.0
2,0.5,strict_veto_balanced_router,entitled_output_gate_violations,0
2,0.5,strict_veto_balanced_router,polarity_flip_output_ok,0.95
2,0.5,strict_veto_balanced_router,polarity_flip_internal_ok,0.95
2,0.5,strict_veto_balanced_router,polarity_flip_output_internal_gap,0.0
2,0.5,strict_veto_balanced_router,polarity_flip_output_ok_but_internal_bad,0
2,0.5,strict_veto_balanced_router,paraphrase_preserved,0.8
2,0.5,strict_veto_balanced_router,predicate_disentangled,0.95
2,0.5,strict_veto_balanced_router,polarity_flip_preserved_and_reversed,0.95
2,0.5,strict_veto_balanced_router,deletion_sufficiency_lower,1.0
2,0.5,strict_veto_balanced_router,truncation_sufficiency_lower,1.0
2,0.5,strict_veto_balanced_router,entity_frame_lower,1.0
2,0.5,strict_veto_balanced_router,event_frame_lower,1.0
2,0.5,majority_gate_verified_router,final_accuracy,0.8692307692307693
2,0.5,majority_gate_verified_router,final_macro_f1,0.8463456443821101
2,0.5,majority_gate_verified_router,NOT_ENTITLED_f1,0.9086021505376344
2,0.5,majority_gate_verified_router,REFUTE_f1,1.0
2,0.5,majority_gate_verified_router,SUPPORT_f1,0.6304347826086957
2,0.5,majority_gate_verified_router,entitled_output_count,88
2,0.5,majority_gate_verified_router,entitled_output_gate_violation_rate,0.0
2,0.5,majority_gate_verified_router,entitled_output_gate_violations,0
2,0.5,majority_gate_verified_router,polarity_flip_output_ok,1.0
2,0.5,majority_gate_verified_router,polarity_flip_internal_ok,1.0
2,0.5,majority_gate_verified_router,polarity_flip_output_internal_gap,0.0
2,0.5,majority_gate_verified_router,polarity_flip_output_ok_but_internal_bad,0
2,0.5,majority_gate_verified_router,paraphrase_preserved,0.85
2,0.5,majority_gate_verified_router,predicate_disentangled,0.95
2,0.5,majority_gate_verified_router,polarity_flip_preserved_and_reversed,1.0
2,0.5,majority_gate_verified_router,deletion_sufficiency_lower,1.0
2,0.5,majority_gate_verified_router,truncation_sufficiency_lower,1.0
2,0.5,majority_gate_verified_router,entity_frame_lower,1.0
2,0.5,majority_gate_verified_router,event_frame_lower,0.95
2,0.5,balanced_strict_agreement_router,final_accuracy,0.8807692307692307
2,0.5,balanced_strict_agreement_router,final_macro_f1,0.8511666407987998
2,0.5,balanced_strict_agreement_router,NOT_ENTITLED_f1,0.9182058047493403
2,0.5,balanced_strict_agreement_router,REFUTE_f1,1.0
2,0.5,balanced_strict_agreement_router,SUPPORT_f1,0.6352941176470588
2,0.5,balanced_strict_agreement_router,entitled_output_count,81
2,0.5,balanced_strict_agreement_router,entitled_output_gate_violation_rate,0.0
2,0.5,balanced_strict_agreement_router,entitled_output_gate_violations,0
2,0.5,balanced_strict_agreement_router,polarity_flip_output_ok,0.95
