threshold,system,intervention_type,metric,mean,std,n,formatted
0.5,conservative_balanced_router,irrelevant_evidence,routed_macro_f1,0.3333333333333333,0.0,3,0.333 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,router_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,router_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,self_routed_balanced_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,self_routed_balanced_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,self_routed_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,self_routed_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,support_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,support_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,support_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,irrelevant_evidence,support_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,accuracy_delta,0.005555555555555573,0.009622504486493792,3,0.006 +/- 0.010
0.5,conservative_balanced_router,location_swap,classifier_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,classifier_SUPPORT_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.5,conservative_balanced_router,location_swap,classifier_accuracy,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.5,conservative_balanced_router,location_swap,classifier_entitled_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.5,conservative_balanced_router,location_swap,classifier_macro_f1,0.3314659197012138,0.001617227644788862,3,0.331 +/- 0.002
0.5,conservative_balanced_router,location_swap,downgrade_rate_among_classifier_entitled,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,location_swap,downgraded_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,location_swap,false_refute_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,false_refute_removed_rate_among_classifier_false_refute,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,false_support_removed_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,location_swap,false_support_removed_rate_among_classifier_false_support,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,location_swap,gold_NOT_ENTITLED_count,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,gold_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,gold_SUPPORT_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,macro_f1_delta,0.0009337068160597539,0.001617227644788862,3,0.001 +/- 0.002
0.5,conservative_balanced_router,location_swap,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,pairwise_applicable_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,pre_router_candidate_gate_fail_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,location_swap,pre_router_candidate_gate_fail_rate,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,location_swap,raw_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,raw_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,refute_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,refute_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,refute_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,refute_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,routed_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,routed_SUPPORT_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,location_swap,routed_accuracy,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_balanced_router,location_swap,routed_entitled_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,location_swap,routed_macro_f1,0.33239962651727356,0.001617227644788862,3,0.332 +/- 0.002
0.5,conservative_balanced_router,location_swap,router_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,router_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,self_routed_balanced_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,self_routed_balanced_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,self_routed_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,self_routed_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,support_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,support_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,support_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,location_swap,support_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,accuracy_delta,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,classifier_REFUTE_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.5,conservative_balanced_router,none,classifier_SUPPORT_count,30.0,1.0,3,30.000 +/- 1.000
0.5,conservative_balanced_router,none,classifier_accuracy,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_balanced_router,none,classifier_entitled_count,59.666666666666664,0.5773502691896257,3,59.667 +/- 0.577
0.5,conservative_balanced_router,none,classifier_macro_f1,0.6647834274952918,0.0032618659276249743,3,0.665 +/- 0.003
0.5,conservative_balanced_router,none,downgrade_rate_among_classifier_entitled,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,downgraded_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,false_refute_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,false_refute_removed_rate_among_classifier_false_refute,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,false_support_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,false_support_removed_rate_among_classifier_false_support,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,gold_NOT_ENTITLED_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,gold_REFUTE_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.5,conservative_balanced_router,none,gold_SUPPORT_count,30.333333333333332,0.5773502691896257,3,30.333 +/- 0.577
0.5,conservative_balanced_router,none,macro_f1_delta,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,none,pairwise_applicable_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,pre_router_candidate_gate_fail_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,pre_router_candidate_gate_fail_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,raw_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,raw_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,refute_precision_post_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,none,refute_precision_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,none,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,refute_recall_post_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,none,refute_recall_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,none,routed_REFUTE_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.5,conservative_balanced_router,none,routed_SUPPORT_count,30.0,1.0,3,30.000 +/- 1.000
0.5,conservative_balanced_router,none,routed_accuracy,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_balanced_router,none,routed_entitled_count,59.666666666666664,0.5773502691896257,3,59.667 +/- 0.577
0.5,conservative_balanced_router,none,routed_macro_f1,0.6647834274952918,0.0032618659276249743,3,0.665 +/- 0.003
0.5,conservative_balanced_router,none,router_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,router_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,self_routed_balanced_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,self_routed_balanced_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,self_routed_classifier_pairwise_success_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,self_routed_classifier_pairwise_success_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,support_precision_post_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,none,support_precision_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,none,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,none,support_recall_post_router,0.9888888888888889,0.01924500897298752,3,0.989 +/- 0.019
0.5,conservative_balanced_router,none,support_recall_pre_router,0.9888888888888889,0.01924500897298752,3,0.989 +/- 0.019
0.5,conservative_balanced_router,paraphrase,accuracy_delta,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,classifier_REFUTE_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.5,conservative_balanced_router,paraphrase,classifier_SUPPORT_count,29.666666666666668,1.1547005383792515,3,29.667 +/- 1.155
0.5,conservative_balanced_router,paraphrase,classifier_accuracy,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.5,conservative_balanced_router,paraphrase,classifier_entitled_count,59.333333333333336,0.5773502691896257,3,59.333 +/- 0.577
0.5,conservative_balanced_router,paraphrase,classifier_macro_f1,0.6629001883239171,0.0032618659276249743,3,0.663 +/- 0.003
0.5,conservative_balanced_router,paraphrase,downgrade_rate_among_classifier_entitled,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,downgraded_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,false_refute_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,false_refute_removed_rate_among_classifier_false_refute,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,false_support_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,false_support_removed_rate_among_classifier_false_support,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,gold_NOT_ENTITLED_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,gold_REFUTE_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.5,conservative_balanced_router,paraphrase,gold_SUPPORT_count,30.333333333333332,0.5773502691896257,3,30.333 +/- 0.577
0.5,conservative_balanced_router,paraphrase,macro_f1_delta,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,pairwise_applicable_count,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,pre_router_candidate_gate_fail_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,pre_router_candidate_gate_fail_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,raw_classifier_pairwise_success_count,59.0,1.0,3,59.000 +/- 1.000
0.5,conservative_balanced_router,paraphrase,raw_classifier_pairwise_success_rate,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.5,conservative_balanced_router,paraphrase,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,refute_precision_post_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,refute_precision_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,refute_recall_post_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,refute_recall_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,routed_REFUTE_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.5,conservative_balanced_router,paraphrase,routed_SUPPORT_count,29.666666666666668,1.1547005383792515,3,29.667 +/- 1.155
0.5,conservative_balanced_router,paraphrase,routed_accuracy,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.5,conservative_balanced_router,paraphrase,routed_entitled_count,59.333333333333336,0.5773502691896257,3,59.333 +/- 0.577
0.5,conservative_balanced_router,paraphrase,routed_macro_f1,0.6629001883239171,0.0032618659276249743,3,0.663 +/- 0.003
0.5,conservative_balanced_router,paraphrase,router_pairwise_success_count,59.0,1.0,3,59.000 +/- 1.000
0.5,conservative_balanced_router,paraphrase,router_pairwise_success_rate,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.5,conservative_balanced_router,paraphrase,self_routed_balanced_pairwise_success_count,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,self_routed_balanced_pairwise_success_rate,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,self_routed_classifier_pairwise_success_count,55.666666666666664,5.8594652770823155,3,55.667 +/- 5.859
0.5,conservative_balanced_router,paraphrase,self_routed_classifier_pairwise_success_rate,0.9277777777777777,0.09765775461803859,3,0.928 +/- 0.098
0.5,conservative_balanced_router,paraphrase,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,support_precision_post_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,support_precision_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,paraphrase,support_recall_post_router,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.5,conservative_balanced_router,paraphrase,support_recall_pre_router,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.5,conservative_balanced_router,polarity_flip,accuracy_delta,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,classifier_REFUTE_count,30.333333333333332,0.5773502691896257,3,30.333 +/- 0.577
0.5,conservative_balanced_router,polarity_flip,classifier_SUPPORT_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.5,conservative_balanced_router,polarity_flip,classifier_accuracy,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,classifier_entitled_count,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,classifier_macro_f1,0.6666666666666666,0.0,3,0.667 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,downgrade_rate_among_classifier_entitled,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,downgraded_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,false_refute_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,false_refute_removed_rate_among_classifier_false_refute,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,false_support_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,false_support_removed_rate_among_classifier_false_support,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,gold_NOT_ENTITLED_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,gold_REFUTE_count,30.333333333333332,0.5773502691896257,3,30.333 +/- 0.577
0.5,conservative_balanced_router,polarity_flip,gold_SUPPORT_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.5,conservative_balanced_router,polarity_flip,macro_f1_delta,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,pairwise_applicable_count,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,pre_router_candidate_gate_fail_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,pre_router_candidate_gate_fail_rate,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,raw_classifier_pairwise_success_count,59.666666666666664,0.5773502691896257,3,59.667 +/- 0.577
0.5,conservative_balanced_router,polarity_flip,raw_classifier_pairwise_success_rate,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_balanced_router,polarity_flip,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,refute_precision_post_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,refute_precision_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,refute_recall_post_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,refute_recall_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,routed_REFUTE_count,30.333333333333332,0.5773502691896257,3,30.333 +/- 0.577
0.5,conservative_balanced_router,polarity_flip,routed_SUPPORT_count,29.666666666666668,0.5773502691896257,3,29.667 +/- 0.577
0.5,conservative_balanced_router,polarity_flip,routed_accuracy,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,routed_entitled_count,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,routed_macro_f1,0.6666666666666666,0.0,3,0.667 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,router_pairwise_success_count,59.666666666666664,0.5773502691896257,3,59.667 +/- 0.577
0.5,conservative_balanced_router,polarity_flip,router_pairwise_success_rate,0.9944444444444445,0.009622504486493792,3,0.994 +/- 0.010
0.5,conservative_balanced_router,polarity_flip,self_routed_balanced_pairwise_success_count,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,self_routed_balanced_pairwise_success_rate,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,self_routed_classifier_pairwise_success_count,48.0,17.435595774162696,3,48.000 +/- 17.436
0.5,conservative_balanced_router,polarity_flip,self_routed_classifier_pairwise_success_rate,0.7999999999999999,0.2905932629027116,3,0.800 +/- 0.291
0.5,conservative_balanced_router,polarity_flip,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,support_precision_post_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,support_precision_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,support_recall_post_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,polarity_flip,support_recall_pre_router,1.0,0.0,3,1.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,accuracy_delta,0.005555555555555536,0.009622504486493728,3,0.006 +/- 0.010
0.5,conservative_balanced_router,predicate_swap,classifier_REFUTE_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,predicate_swap,classifier_SUPPORT_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.5,conservative_balanced_router,predicate_swap,classifier_accuracy,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.5,conservative_balanced_router,predicate_swap,classifier_entitled_count,1.0,1.0,3,1.000 +/- 1.000
0.5,conservative_balanced_router,predicate_swap,classifier_macro_f1,0.3305163873458988,0.0028248920037976834,3,0.331 +/- 0.003
0.5,conservative_balanced_router,predicate_swap,downgrade_rate_among_classifier_entitled,0.16666666666666666,0.28867513459481287,3,0.167 +/- 0.289
0.5,conservative_balanced_router,predicate_swap,downgraded_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,predicate_swap,false_refute_removed_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,predicate_swap,false_refute_removed_rate_among_classifier_false_refute,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,predicate_swap,false_support_removed_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,false_support_removed_rate_among_classifier_false_support,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,gold_NOT_ENTITLED_count,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,gold_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,gold_SUPPORT_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,macro_f1_delta,0.0009495323553149934,0.0016446382828361123,3,0.001 +/- 0.002
0.5,conservative_balanced_router,predicate_swap,n_examples,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,pairwise_applicable_count,60.0,0.0,3,60.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,pre_router_candidate_gate_fail_count,0.3333333333333333,0.5773502691896257,3,0.333 +/- 0.577
0.5,conservative_balanced_router,predicate_swap,pre_router_candidate_gate_fail_rate,0.16666666666666666,0.28867513459481287,3,0.167 +/- 0.289
0.5,conservative_balanced_router,predicate_swap,raw_classifier_pairwise_success_count,58.666666666666664,1.1547005383792515,3,58.667 +/- 1.155
0.5,conservative_balanced_router,predicate_swap,raw_classifier_pairwise_success_rate,0.9777777777777779,0.01924500897298752,3,0.978 +/- 0.019
0.5,conservative_balanced_router,predicate_swap,refute_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,refute_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,refute_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,refute_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,refute_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,refute_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,routed_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,routed_SUPPORT_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.5,conservative_balanced_router,predicate_swap,routed_accuracy,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.5,conservative_balanced_router,predicate_swap,routed_entitled_count,0.6666666666666666,0.5773502691896257,3,0.667 +/- 0.577
0.5,conservative_balanced_router,predicate_swap,routed_macro_f1,0.3314659197012138,0.001617227644788862,3,0.331 +/- 0.002
0.5,conservative_balanced_router,predicate_swap,router_pairwise_success_count,59.0,1.0,3,59.000 +/- 1.000
0.5,conservative_balanced_router,predicate_swap,router_pairwise_success_rate,0.9833333333333334,0.016666666666666663,3,0.983 +/- 0.017
0.5,conservative_balanced_router,predicate_swap,self_routed_balanced_pairwise_success_count,59.333333333333336,0.5773502691896257,3,59.333 +/- 0.577
0.5,conservative_balanced_router,predicate_swap,self_routed_balanced_pairwise_success_rate,0.9888888888888889,0.009622504486493792,3,0.989 +/- 0.010
0.5,conservative_balanced_router,predicate_swap,self_routed_classifier_pairwise_success_count,53.0,8.888194417315589,3,53.000 +/- 8.888
0.5,conservative_balanced_router,predicate_swap,self_routed_classifier_pairwise_success_rate,0.8833333333333333,0.14813657362192648,3,0.883 +/- 0.148
0.5,conservative_balanced_router,predicate_swap,support_precision_gain,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,support_precision_post_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,support_precision_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,support_recall_drop,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,support_recall_post_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,predicate_swap,support_recall_pre_router,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,role_swap,accuracy_delta,0.011111111111111108,0.00962250448649376,3,0.011 +/- 0.010
0.5,conservative_balanced_router,role_swap,classifier_REFUTE_count,0.0,0.0,3,0.000 +/- 0.000
0.5,conservative_balanced_router,role_swap,classifier_SUPPORT_count,2.6666666666666665,1.5275252316519468,3,2.667 +/- 1.528
0.5,conservative_balanced_router,role_swap,classifier_accuracy,0.9555555555555556,0.025458753860865747,3,0.956 +/- 0.025
0.5,conservative_balanced_router,role_swap,classifier_entitled_count,2.6666666666666665,1.5275252316519468,3,2.667 +/- 1.528
0.5,conservative_balanced_router,role_swap,classifier_macro_f1,0.32571920604374965,0.00442101101804286,3,0.326 +/- 0.004
